,SG_UF_RESIDENCIA,NU_IDADE,TP_ESCOLA,Q006,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Região,Opção,Renda,NovaRenda
8296,MT,18,2,H,425.6,528.6,504.2,486.5,700,Centro-oeste,Pública,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8297,MT,18,2,H,534.8,515.8,525.6,605.8,480,Centro-oeste,Pública,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8298,MT,17,2,H,498.7,567.6,547.8,456.9,520,Centro-oeste,Pública,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8299,RR,17,2,H,485.9,444.1,502.0,398.1,560,Norte,Pública,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8300,RJ,17,3,H,538.7,628.1,611.0,657.4,900,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8301,RJ,18,3,H,555.8,602.7,621.2,648.7,800,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8302,RJ,17,3,H,572.4,588.5,586.7,517.3,800,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8303,RJ,17,3,H,578.5,599.6,514.0,513.5,940,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8304,RJ,18,3,H,521.8,529.0,554.0,576.6,740,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8305,RJ,18,3,H,595.3,610.5,620.5,584.9,860,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8306,RJ,18,3,H,554.4,624.2,587.5,631.8,720,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8307,RJ,18,3,H,570.6,566.0,597.8,432.0,920,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8308,RJ,17,3,H,605.5,573.6,590.6,765.7,720,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8309,RJ,18,3,H,565.0,636.6,588.2,738.3,680,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8310,RJ,17,3,H,564.2,562.3,601.4,801.3,800,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8311,RJ,18,3,H,524.6,611.4,578.2,546.9,860,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8312,RJ,18,3,H,574.7,612.4,593.7,803.8,960,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8313,RJ,18,3,H,570.2,589.3,613.2,705.4,900,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8314,RJ,18,3,H,538.6,624.3,607.3,483.8,640,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8315,RJ,17,3,H,554.8,620.1,600.8,693.4,780,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8316,RJ,18,3,H,595.2,621.6,593.7,600.5,800,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8317,RJ,18,3,H,570.7,604.4,556.9,602.5,780,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8318,RJ,17,3,H,569.8,627.7,574.9,667.4,880,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8319,PE,16,3,H,548.3,551.0,573.6,592.6,720,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8320,PE,18,3,H,651.7,608.9,607.3,767.9,940,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8321,PE,18,3,H,544.0,642.4,567.3,462.7,400,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8322,PE,17,3,H,610.1,637.5,586.3,583.7,660,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8323,PE,17,3,H,585.2,651.7,590.0,719.8,920,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8324,SP,17,3,H,529.0,574.2,578.6,651.3,820,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8325,SP,17,3,H,536.0,534.3,577.8,692.4,620,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8326,SP,17,3,H,672.5,667.3,601.6,814.2,920,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8327,SP,18,3,H,526.4,541.0,547.3,559.2,560,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8328,SP,17,3,H,617.4,570.9,572.4,507.0,880,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8329,SP,17,3,H,572.4,592.8,607.2,750.3,820,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8330,SP,17,3,H,379.2,482.5,506.2,458.9,720,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8331,SP,18,3,H,529.5,661.8,567.3,733.0,800,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8332,SP,17,3,H,567.0,551.4,580.5,696.2,660,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8333,SP,17,3,H,565.9,566.0,580.3,602.7,680,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8334,SP,18,3,H,486.8,489.7,421.8,445.3,640,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8335,SP,17,3,H,610.1,628.5,595.1,722.4,840,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8336,SP,17,3,H,577.4,654.7,608.6,655.1,720,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8337,SP,17,3,H,571.7,615.4,580.0,613.5,540,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8338,SP,17,3,H,525.1,600.3,583.1,641.4,760,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8339,SP,18,3,H,484.0,478.8,534.3,489.4,600,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8340,SP,17,3,H,585.2,524.1,584.8,415.6,560,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8341,SP,17,3,H,514.3,575.7,550.7,596.3,720,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8342,SP,17,3,H,440.8,502.7,445.3,494.3,280,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8343,SP,18,3,H,491.0,492.6,471.0,672.5,540,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8344,SP,17,3,H,627.3,633.5,615.7,639.8,760,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8345,SP,17,3,H,552.0,545.1,503.2,549.0,680,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8346,SP,17,3,H,359.2,407.9,537.5,377.7,700,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8347,SP,17,3,H,547.0,582.1,563.3,729.3,840,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8348,SP,18,3,H,448.0,502.3,574.2,578.5,680,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8349,SP,17,3,H,487.7,536.2,512.7,632.9,620,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8350,SP,17,3,H,540.6,595.8,616.0,706.5,920,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8351,SP,17,3,H,550.4,531.5,571.7,562.7,880,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8352,SP,18,3,H,522.7,465.0,520.5,600.4,520,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8353,SP,17,3,H,600.1,611.3,581.9,620.0,700,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8354,SP,17,3,H,534.6,570.2,525.9,606.5,500,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8355,BA,17,3,H,590.5,611.5,621.7,713.8,820,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8356,BA,18,3,H,514.9,608.9,446.9,560.4,920,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8357,BA,18,3,H,447.1,362.6,445.4,404.8,600,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8358,BA,19,3,H,552.5,574.9,545.1,629.7,620,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8359,CE,17,3,H,536.2,472.5,569.7,520.0,880,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8360,CE,17,3,H,561.6,619.2,597.6,745.3,720,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8361,CE,17,3,H,605.4,600.0,559.5,600.9,780,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8362,CE,17,3,H,501.8,550.7,591.6,603.3,900,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8363,CE,17,3,H,541.8,599.9,563.6,602.6,800,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8364,CE,17,3,H,640.6,633.4,606.6,857.2,920,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8365,PI,18,3,H,603.2,633.4,632.4,740.5,760,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8366,PI,17,3,H,628.9,578.2,582.1,737.8,700,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8367,PI,17,3,H,450.7,575.5,566.5,723.0,740,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8368,PI,18,3,H,608.7,587.8,581.1,651.4,820,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8369,PI,17,3,H,591.7,334.6,608.2,693.8,840,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8370,PI,17,3,H,633.4,648.0,597.1,729.8,780,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8371,MG,17,3,H,538.1,557.7,593.0,739.4,720,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8372,MG,18,3,H,573.4,688.9,631.4,638.3,880,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8373,MG,18,3,H,549.8,633.0,598.4,539.3,880,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8374,MG,18,3,H,528.3,656.0,589.5,740.8,840,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8375,MG,18,3,H,464.9,525.3,556.5,613.3,540,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8376,MG,17,3,H,640.3,645.3,585.1,754.0,820,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8377,AM,17,3,H,471.8,586.7,546.8,506.4,520,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8378,AM,18,3,H,422.4,467.8,350.8,444.1,600,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8379,RS,17,3,H,599.7,694.9,662.5,795.0,880,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8380,RS,17,3,H,457.3,548.9,560.7,544.1,520,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8381,RS,17,3,H,627.1,625.7,569.8,692.5,720,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8382,RS,18,3,H,534.1,596.5,550.1,559.3,800,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8383,RS,17,3,H,489.5,502.4,543.1,662.3,560,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8384,SE,17,3,H,625.5,563.4,588.7,581.3,580,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8385,SE,16,3,H,596.7,667.5,613.6,710.6,900,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8386,MA,17,3,H,508.6,613.8,588.6,666.5,900,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8387,MA,18,3,H,398.7,567.7,530.7,658.5,860,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8388,MA,17,3,H,535.1,576.3,592.9,664.2,800,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8389,RN,17,3,H,576.3,590.6,597.4,661.4,760,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8390,RN,18,3,H,406.5,463.6,505.8,400.6,620,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8391,RN,17,3,H,560.6,499.8,559.1,777.7,800,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8392,AL,17,3,H,548.6,579.2,572.6,623.7,840,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8393,AL,18,3,H,574.2,537.9,548.3,668.2,680,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8394,AL,16,3,H,588.0,630.7,587.3,735.5,720,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8395,SC,17,3,H,560.8,390.6,515.3,530.6,600,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8396,SC,18,3,H,635.2,718.9,653.1,772.5,880,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8397,PR,17,3,H,493.8,562.2,574.7,689.8,600,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8398,PR,17,3,H,606.2,546.9,580.1,519.8,580,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8399,PR,17,3,H,585.3,638.4,606.6,696.3,720,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8400,PR,17,3,H,623.2,611.7,603.6,722.9,820,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8401,PR,17,3,H,443.1,378.5,525.0,383.0,540,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8402,PR,17,3,H,568.1,495.5,530.6,654.1,700,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8403,PR,17,3,H,548.9,550.0,552.0,627.7,660,Sul,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8404,GO,17,3,H,443.3,484.5,533.8,483.0,640,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8405,GO,18,3,H,556.9,565.5,443.3,464.4,500,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8406,GO,17,3,H,585.9,645.4,634.2,663.5,920,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8407,GO,18,3,H,481.8,533.3,558.2,528.7,740,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8408,DF,18,3,H,511.6,624.2,587.7,574.5,400,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8409,DF,17,3,H,599.1,584.3,560.6,670.9,860,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8410,DF,18,3,H,522.2,396.7,538.1,512.7,380,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8411,DF,18,3,H,427.9,390.3,408.8,615.5,320,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8412,DF,17,3,H,582.2,577.1,552.3,525.6,560,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8413,DF,17,3,H,590.2,565.5,574.0,674.9,620,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8414,PA,16,3,H,632.1,651.1,609.5,837.7,920,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8415,PA,16,3,H,485.6,511.9,517.5,565.5,720,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8416,PA,17,3,H,479.6,557.3,570.0,457.1,520,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8417,PA,18,3,H,604.0,642.1,608.2,633.2,860,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8418,PA,17,3,H,589.9,612.5,600.6,760.7,920,Norte,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8419,MS,17,3,H,538.7,573.8,616.8,635.1,760,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8420,MS,17,3,H,560.6,623.1,586.2,706.3,760,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8421,PB,17,3,H,576.2,423.0,574.7,734.0,920,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8422,PB,17,3,H,548.2,577.2,630.0,624.1,960,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8423,PB,17,3,H,566.6,621.4,390.4,738.1,960,Nordeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8424,ES,18,3,H,501.9,490.8,543.4,568.8,740,Sudeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8425,MT,18,3,H,604.2,686.2,623.9,667.6,920,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8426,MT,17,3,H,632.6,656.7,602.5,662.3,940,Centro-oeste,Privada,"De R$ 3.992,01 até R$ 4.990,00.",4990.0
8427,RJ,18,2,I,554.7,631.6,600.9,662.3,960,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8428,RJ,18,2,I,471.2,500.5,522.6,446.6,720,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8429,RJ,17,2,I,505.6,565.7,611.1,680.5,800,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8430,RJ,19,2,I,653.9,563.3,572.3,726.4,660,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8431,RJ,17,2,I,546.5,574.9,581.5,501.6,740,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8432,RJ,18,2,I,536.9,566.5,556.2,521.3,800,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8433,RJ,23,2,I,370.3,491.2,534.9,459.2,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8434,RJ,18,2,I,572.2,596.4,588.1,727.9,960,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8435,RJ,17,2,I,550.2,608.7,526.8,713.3,780,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8436,RJ,17,2,I,422.7,424.9,495.4,428.5,0,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8437,RJ,18,2,I,526.0,554.1,557.3,519.1,620,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8438,RJ,18,2,I,476.1,512.3,483.0,532.2,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8439,RJ,18,2,I,556.5,575.8,557.8,596.0,660,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8440,RJ,18,2,I,381.7,551.0,549.8,489.1,620,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8441,RJ,17,2,I,523.5,567.5,590.9,550.1,600,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8442,PE,17,2,I,526.6,539.9,543.5,610.5,580,Nordeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8443,PE,17,2,I,525.3,519.2,535.5,457.0,720,Nordeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8444,PE,17,2,I,472.1,546.4,535.8,464.8,560,Nordeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8445,PE,17,2,I,507.0,603.0,568.9,658.1,640,Nordeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8446,PE,18,2,I,470.8,428.8,489.6,421.4,340,Nordeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8447,PE,16,2,I,502.2,575.6,571.4,572.5,700,Nordeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8448,SP,17,2,I,562.5,534.9,523.5,509.1,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8449,SP,18,2,I,585.1,633.7,595.7,547.7,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8450,SP,17,2,I,433.9,423.7,512.3,600.2,480,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8451,SP,18,2,I,609.7,572.0,620.5,729.1,900,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8452,SP,17,2,I,444.3,519.7,545.9,601.9,580,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8453,SP,17,2,I,541.6,595.4,544.5,717.0,660,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8454,SP,16,2,I,437.6,590.8,543.5,539.8,660,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8455,SP,17,2,I,584.1,589.6,535.5,645.0,640,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8456,SP,17,2,I,410.5,359.8,470.3,610.6,260,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8457,SP,17,2,I,508.5,602.2,537.6,560.3,780,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8458,SP,17,2,I,501.6,492.2,558.3,435.8,720,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8459,SP,17,2,I,527.2,576.5,577.1,647.1,600,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8460,SP,17,2,I,476.7,593.1,559.8,459.8,600,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8461,SP,17,2,I,580.1,658.6,618.7,720.8,700,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8462,SP,18,2,I,566.9,559.6,557.4,550.5,480,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8463,SP,17,2,I,429.3,501.7,543.8,587.6,520,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8464,SP,17,2,I,594.9,669.6,604.9,790.1,700,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8465,SP,18,2,I,486.2,512.6,507.1,520.5,480,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8466,SP,17,2,I,552.4,539.6,579.2,668.5,580,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8467,SP,18,2,I,521.7,454.9,469.7,509.8,520,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8468,SP,17,2,I,608.4,618.8,613.9,694.5,900,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8469,SP,18,2,I,563.2,579.7,558.8,642.4,580,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8470,SP,17,2,I,450.3,537.1,554.4,463.2,520,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8471,SP,17,2,I,637.5,679.3,608.5,760.0,860,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8472,SP,17,2,I,462.9,582.3,566.6,547.7,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8473,SP,17,2,I,498.9,543.9,560.1,681.6,640,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8474,SP,18,2,I,503.8,562.2,544.6,454.9,640,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8475,SP,17,2,I,506.6,564.6,558.5,667.0,580,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8476,SP,17,2,I,429.2,520.5,511.9,487.6,620,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8477,SP,17,2,I,442.3,555.0,581.8,582.6,760,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8478,SP,18,2,I,565.2,581.8,562.0,452.1,540,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8479,SP,17,2,I,421.3,426.9,403.5,528.4,0,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8480,SP,18,2,I,515.7,545.9,558.6,391.8,660,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8481,SP,18,2,I,466.7,580.0,581.9,536.5,680,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8482,SP,17,2,I,582.1,523.4,550.5,572.5,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8483,SP,17,2,I,456.8,510.9,570.9,575.4,480,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8484,SP,17,2,I,465.2,552.0,570.9,519.5,620,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8485,SP,17,2,I,566.0,634.3,609.5,541.0,640,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8486,SP,18,2,I,395.0,558.4,554.7,531.6,0,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8487,SP,17,2,I,353.0,447.5,509.9,422.8,680,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8488,SP,18,2,I,567.8,527.9,514.0,585.9,860,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8489,SP,18,2,I,566.5,625.3,594.9,648.7,560,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8490,SP,17,2,I,573.6,592.5,604.6,706.7,800,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8491,SP,17,2,I,620.0,597.6,637.8,706.2,740,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8492,SP,17,2,I,446.9,542.0,519.3,603.3,600,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8493,SP,17,2,I,435.6,451.1,514.1,588.3,680,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8494,SP,17,2,I,591.7,578.7,589.0,697.6,800,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
8495,SP,17,2,I,608.1,608.3,641.7,689.0,760,Sudeste,Pública,"De R$ 4.990,01 até R$ 5.988,00.",5988.0
